AC,Meth level,Gamma mew,Gamma sigma,Num sites,Type
58,0,2.72e-09,3.43e-12,7.8077399765002955,Theory
59,0,2.72e-09,3.43e-12,7.0,Data
59,0,2.72e-09,3.43e-12,6.652391167831846,Theory
60,0,2.72e-09,3.43e-12,4.0,Data
60,0,2.72e-09,3.43e-12,7.48608465309594,Theory
61,0,2.72e-09,3.43e-12,5.0,Data
61,0,2.72e-09,3.43e-12,7.411789533448804,Theory
62,0,2.72e-09,3.43e-12,4.0,Data
62,0,2.72e-09,3.43e-12,6.925260879226181,Theory
63,0,2.72e-09,3.43e-12,4.0,Data
63,0,2.72e-09,3.43e-12,6.7735230427798285,Theory
64,0,2.72e-09,3.43e-12,3.0,Data
64,0,2.72e-09,3.43e-12,6.151770052209719,Theory
65,0,2.72e-09,3.43e-12,9.0,Data
65,0,2.72e-09,3.43e-12,6.97998990577596,Theory
66,0,2.72e-09,3.43e-12,4.0,Data
66,0,2.72e-09,3.43e-12,6.419856502593944,Theory
67,0,2.72e-09,3.43e-12,7.0,Data
67,0,2.72e-09,3.43e-12,5.575497158721592,Theory
68,0,2.72e-09,3.43e-12,6.0,Data
68,0,2.72e-09,3.43e-12,6.180513140960256,Theory
69,0,2.72e-09,3.43e-12,6.0,Data
69,0,2.72e-09,3.43e-12,5.5340299614467146,Theory
70,0,2.72e-09,3.43e-12,7.0,Data
70,0,2.72e-09,3.43e-12,5.434161758038948,Theory
71,0,2.72e-09,3.43e-12,5.0,Data
71,0,2.72e-09,3.43e-12,5.714283625609335,Theory
72,0,2.72e-09,3.43e-12,5.0,Data
72,0,2.72e-09,3.43e-12,5.328287512673395,Theory
73,0,2.72e-09,3.43e-12,6.0,Data
73,0,2.72e-09,3.43e-12,5.3994874064407306,Theory
74,0,2.72e-09,3.43e-12,4.0,Data
74,0,2.72e-09,3.43e-12,4.549908825746955,Theory
75,0,2.72e-09,3.43e-12,5.0,Data
75,0,2.72e-09,3.43e-12,4.67402534428234,Theory
76,0,2.72e-09,3.43e-12,1.0,Data
76,0,2.72e-09,3.43e-12,4.5427020852515,Theory
77,0,2.72e-09,3.43e-12,2.0,Data
77,0,2.72e-09,3.43e-12,4.391470104187936,Theory
78,0,2.72e-09,3.43e-12,2.0,Data
78,0,2.72e-09,3.43e-12,4.486222614007125,Theory
79,0,2.72e-09,3.43e-12,5.0,Data
79,0,2.72e-09,3.43e-12,4.3453519373015865,Theory
80,0,2.72e-09,3.43e-12,4.0,Data
80,0,2.72e-09,3.43e-12,4.59126871554565,Theory
81,0,2.72e-09,3.43e-12,2.0,Data
81,0,2.72e-09,3.43e-12,4.157281958899309,Theory
82,0,2.72e-09,3.43e-12,3.0,Data
82,0,2.72e-09,3.43e-12,4.30359839161021,Theory
83,0,2.72e-09,3.43e-12,5.0,Data
83,0,2.72e-09,3.43e-12,4.177758629825517,Theory
84,0,2.72e-09,3.43e-12,5.0,Data
84,0,2.72e-09,3.43e-12,4.031616533691386,Theory
85,0,2.72e-09,3.43e-12,4.0,Data
85,0,2.72e-09,3.43e-12,3.7193108983719116,Theory
86,0,2.72e-09,3.43e-12,1.0,Data
86,0,2.72e-09,3.43e-12,3.572091049904969,Theory
87,0,2.72e-09,3.43e-12,3.0,Data
87,0,2.72e-09,3.43e-12,3.387085587947846,Theory
88,0,2.72e-09,3.43e-12,5.0,Data
88,0,2.72e-09,3.43e-12,3.313205443444591,Theory
89,0,2.72e-09,3.43e-12,4.0,Data
89,0,2.72e-09,3.43e-12,3.8162475847319945,Theory
90,0,2.72e-09,3.43e-12,5.0,Data
90,0,2.72e-09,3.43e-12,3.6849893349066907,Theory
91,0,2.72e-09,3.43e-12,3.0,Data
91,0,2.72e-09,3.43e-12,3.0212400561230472,Theory
92,0,2.72e-09,3.43e-12,2.0,Data
92,0,2.72e-09,3.43e-12,3.1665284983194772,Theory
93,0,2.72e-09,3.43e-12,4.0,Data
93,0,2.72e-09,3.43e-12,3.1909333676010214,Theory
94,0,2.72e-09,3.43e-12,3.0,Data
94,0,2.72e-09,3.43e-12,3.2403081589596674,Theory
95,0,2.72e-09,3.43e-12,1.0,Data
95,0,2.72e-09,3.43e-12,2.9645131760327357,Theory
96,0,2.72e-09,3.43e-12,4.0,Data
96,0,2.72e-09,3.43e-12,2.8538158716476842,Theory
97,0,2.72e-09,3.43e-12,4.0,Data
97,0,2.72e-09,3.43e-12,2.706510789579286,Theory
98,0,2.72e-09,3.43e-12,2.0,Data
98,0,2.72e-09,3.43e-12,3.349370590150019,Theory
99,0,2.72e-09,3.43e-12,3.0,Data
99,0,2.72e-09,3.43e-12,2.8564898621136052,Theory
100,0,2.72e-09,3.43e-12,2.0,Data
100,0,2.72e-09,3.43e-12,3.0256909040022397,Theory
101,0,2.72e-09,3.43e-12,6.0,Data
101,0,2.72e-09,3.43e-12,2.923963109510383,Theory
102,0,2.72e-09,3.43e-12,2.0,Data
102,0,2.72e-09,3.43e-12,2.634333250666929,Theory
103,0,2.72e-09,3.43e-12,3.0,Data
103,0,2.72e-09,3.43e-12,2.4446154591746443,Theory
104,0,2.72e-09,3.43e-12,4.0,Data
104,0,2.72e-09,3.43e-12,2.6658848415623115,Theory
105,0,2.72e-09,3.43e-12,3.0,Data
105,0,2.72e-09,3.43e-12,2.6413267951385735,Theory
106,0,2.72e-09,3.43e-12,4.0,Data
106,0,2.72e-09,3.43e-12,2.763191710222165,Theory
107,0,2.72e-09,3.43e-12,6.0,Data
107,0,2.72e-09,3.43e-12,2.298589891655469,Theory
108,0,2.72e-09,3.43e-12,2.0,Data
108,0,2.72e-09,3.43e-12,2.3862311419701188,Theory
109,0,2.72e-09,3.43e-12,1.0,Data
109,0,2.72e-09,3.43e-12,2.1864237602729313,Theory
110,0,2.72e-09,3.43e-12,2.0,Data
110,0,2.72e-09,3.43e-12,2.4369590014289626,Theory
111,0,2.72e-09,3.43e-12,2.0,Data
111,0,2.72e-09,3.43e-12,2.5486807752495055,Theory
112,0,2.72e-09,3.43e-12,2.0,Data
112,0,2.72e-09,3.43e-12,2.239699804119511,Theory
113,0,2.72e-09,3.43e-12,1.0,Data
113,0,2.72e-09,3.43e-12,2.105694487608195,Theory
114,0,2.72e-09,3.43e-12,2.0,Data
114,0,2.72e-09,3.43e-12,2.231971427568034,Theory
115,0,2.72e-09,3.43e-12,4.0,Data
115,0,2.72e-09,3.43e-12,2.4886419880726147,Theory
116,0,2.72e-09,3.43e-12,0.0,Data
116,0,2.72e-09,3.43e-12,2.103774219736174,Theory
117,0,2.72e-09,3.43e-12,3.0,Data
117,0,2.72e-09,3.43e-12,2.0238025138343634,Theory
118,0,2.72e-09,3.43e-12,1.0,Data
118,0,2.72e-09,3.43e-12,2.2965418290092905,Theory
119,0,2.72e-09,3.43e-12,1.0,Data
119,0,2.72e-09,3.43e-12,1.6457769735160601,Theory
120,0,2.72e-09,3.43e-12,0.0,Data
120,0,2.72e-09,3.43e-12,2.0976012708834224,Theory
121,0,2.72e-09,3.43e-12,1.0,Data
121,0,2.72e-09,3.43e-12,2.0550874065492333,Theory
122,0,2.72e-09,3.43e-12,2.0,Data
122,0,2.72e-09,3.43e-12,2.0853976643764938,Theory
123,0,2.72e-09,3.43e-12,1.0,Data
123,0,2.72e-09,3.43e-12,1.8254853922301315,Theory
124,0,2.72e-09,3.43e-12,2.0,Data
124,0,2.72e-09,3.43e-12,2.1552987995599966,Theory
125,0,2.72e-09,3.43e-12,2.0,Data
125,0,2.72e-09,3.43e-12,1.573455357131981,Theory
126,0,2.72e-09,3.43e-12,0.0,Data
126,0,2.72e-09,3.43e-12,1.9968872658458656,Theory
127,0,2.72e-09,3.43e-12,3.0,Data
127,0,2.72e-09,3.43e-12,1.894423375570114,Theory
128,0,2.72e-09,3.43e-12,1.0,Data
128,0,2.72e-09,3.43e-12,1.5004976074927767,Theory
129,0,2.72e-09,3.43e-12,1.0,Data
129,0,2.72e-09,3.43e-12,1.4900148211238986,Theory
130,0,2.72e-09,3.43e-12,1.0,Data
130,0,2.72e-09,3.43e-12,1.8377929636794808,Theory
131,0,2.72e-09,3.43e-12,0.0,Data
131,0,2.72e-09,3.43e-12,1.789095099123135,Theory
132,0,2.72e-09,3.43e-12,1.0,Data
132,0,2.72e-09,3.43e-12,2.005910558506955,Theory
133,0,2.72e-09,3.43e-12,1.0,Data
133,0,2.72e-09,3.43e-12,1.7747465726450102,Theory
134,0,2.72e-09,3.43e-12,0.0,Data
134,0,2.72e-09,3.43e-12,1.5613308060854192,Theory
135,0,2.72e-09,3.43e-12,1.0,Data
135,0,2.72e-09,3.43e-12,1.5989500139090598,Theory
136,0,2.72e-09,3.43e-12,1.0,Data
136,0,2.72e-09,3.43e-12,1.242180394168282,Theory
137,0,2.72e-09,3.43e-12,2.0,Data
137,0,2.72e-09,3.43e-12,1.7228046628637326,Theory
138,0,2.72e-09,3.43e-12,1.0,Data
138,0,2.72e-09,3.43e-12,1.5257599421553438,Theory
139,0,2.72e-09,3.43e-12,2.0,Data
139,0,2.72e-09,3.43e-12,1.4675326419233765,Theory
140,0,2.72e-09,3.43e-12,3.0,Data
140,0,2.72e-09,3.43e-12,1.3534631151978547,Theory
141,0,2.72e-09,3.43e-12,0.0,Data
141,0,2.72e-09,3.43e-12,1.2075566249590006,Theory
142,0,2.72e-09,3.43e-12,1.0,Data
142,0,2.72e-09,3.43e-12,1.0690211952176045,Theory
143,0,2.72e-09,3.43e-12,1.0,Data
143,0,2.72e-09,3.43e-12,1.4286498658146294,Theory
144,0,2.72e-09,3.43e-12,1.0,Data
144,0,2.72e-09,3.43e-12,1.5406710051688095,Theory
145,0,2.72e-09,3.43e-12,0.0,Data
145,0,2.72e-09,3.43e-12,1.431183095662808,Theory
146,0,2.72e-09,3.43e-12,3.0,Data
146,0,2.72e-09,3.43e-12,1.3779196396305675,Theory
147,0,2.72e-09,3.43e-12,0.0,Data
147,0,2.72e-09,3.43e-12,1.178865022147068,Theory
148,0,2.72e-09,3.43e-12,1.0,Data
148,0,2.72e-09,3.43e-12,1.5054914758738314,Theory
149,0,2.72e-09,3.43e-12,2.0,Data
149,0,2.72e-09,3.43e-12,1.5099149976903148,Theory
150,0,2.72e-09,3.43e-12,2.0,Data
150,0,2.72e-09,3.43e-12,1.24914645250071,Theory
151,0,2.72e-09,3.43e-12,1.0,Data
151,0,2.72e-09,3.43e-12,1.4643581124689373,Theory
152,0,2.72e-09,3.43e-12,2.0,Data
152,0,2.72e-09,3.43e-12,1.2670541212884052,Theory
153,0,2.72e-09,3.43e-12,1.0,Data
153,0,2.72e-09,3.43e-12,1.4371935066872634,Theory
154,0,2.72e-09,3.43e-12,1.0,Data
154,0,2.72e-09,3.43e-12,1.3034079180245277,Theory
155,0,2.72e-09,3.43e-12,1.0,Data
155,0,2.72e-09,3.43e-12,1.2282373571692757,Theory
156,0,2.72e-09,3.43e-12,1.0,Data
156,0,2.72e-09,3.43e-12,0.9697705913530517,Theory
157,0,2.72e-09,3.43e-12,1.0,Data
157,0,2.72e-09,3.43e-12,1.2958998328580762,Theory
158,0,2.72e-09,3.43e-12,1.0,Data
158,0,2.72e-09,3.43e-12,1.3429372550991738,Theory
159,0,2.72e-09,3.43e-12,3.0,Data
159,0,2.72e-09,3.43e-12,1.1967653283998074,Theory
160,0,2.72e-09,3.43e-12,1.0,Data
160,0,2.72e-09,3.43e-12,0.9995891133983466,Theory
161,0,2.72e-09,3.43e-12,2.0,Data
161,0,2.72e-09,3.43e-12,1.0704162262628465,Theory
162,0,2.72e-09,3.43e-12,2.0,Data
162,0,2.72e-09,3.43e-12,1.2770172931104475,Theory
163,0,2.72e-09,3.43e-12,0.0,Data
163,0,2.72e-09,3.43e-12,1.115812782566507,Theory
164,0,2.72e-09,3.43e-12,1.0,Data
164,0,2.72e-09,3.43e-12,1.1730559860714742,Theory
165,0,2.72e-09,3.43e-12,1.0,Data
165,0,2.72e-09,3.43e-12,1.1482353055786882,Theory
166,0,2.72e-09,3.43e-12,0.0,Data
166,0,2.72e-09,3.43e-12,1.0654022236661564,Theory
167,0,2.72e-09,3.43e-12,1.0,Data
167,0,2.72e-09,3.43e-12,1.0821368006339878,Theory
168,0,2.72e-09,3.43e-12,0.0,Data
168,0,2.72e-09,3.43e-12,1.2081638825236767,Theory
169,0,2.72e-09,3.43e-12,2.0,Data
169,0,2.72e-09,3.43e-12,0.9966695414453332,Theory
170,0,2.72e-09,3.43e-12,0.0,Data
170,0,2.72e-09,3.43e-12,1.0514391333515134,Theory
171,0,2.72e-09,3.43e-12,2.0,Data
171,0,2.72e-09,3.43e-12,1.0291883762229361,Theory
172,0,2.72e-09,3.43e-12,1.0,Data
172,0,2.72e-09,3.43e-12,0.8709044539478258,Theory
173,0,2.72e-09,3.43e-12,0.0,Data
173,0,2.72e-09,3.43e-12,1.0126276614380827,Theory
174,0,2.72e-09,3.43e-12,0.0,Data
174,0,2.72e-09,3.43e-12,0.9769860884653853,Theory
175,0,2.72e-09,3.43e-12,0.0,Data
175,0,2.72e-09,3.43e-12,1.2272547474129032,Theory
176,0,2.72e-09,3.43e-12,0.0,Data
176,0,2.72e-09,3.43e-12,0.9872807793311056,Theory
177,0,2.72e-09,3.43e-12,1.0,Data
177,0,2.72e-09,3.43e-12,0.8295819842037752,Theory
178,0,2.72e-09,3.43e-12,0.0,Data
178,0,2.72e-09,3.43e-12,0.9482608485166442,Theory
179,0,2.72e-09,3.43e-12,1.0,Data
179,0,2.72e-09,3.43e-12,0.9758971220700953,Theory
180,0,2.72e-09,3.43e-12,0.0,Data
180,0,2.72e-09,3.43e-12,0.9809050656896531,Theory
181,0,2.72e-09,3.43e-12,0.0,Data
181,0,2.72e-09,3.43e-12,0.9711879347429772,Theory
182,0,2.72e-09,3.43e-12,3.0,Data
182,0,2.72e-09,3.43e-12,0.9393459862275497,Theory
183,0,2.72e-09,3.43e-12,1.0,Data
183,0,2.72e-09,3.43e-12,0.9099517664707579,Theory
184,0,2.72e-09,3.43e-12,0.0,Data
184,0,2.72e-09,3.43e-12,0.8661600030905279,Theory
185,0,2.72e-09,3.43e-12,0.0,Data
185,0,2.72e-09,3.43e-12,0.9018755425115598,Theory
186,0,2.72e-09,3.43e-12,0.0,Data
186,0,2.72e-09,3.43e-12,0.738138496689833,Theory
187,0,2.72e-09,3.43e-12,0.0,Data
187,0,2.72e-09,3.43e-12,1.093343883976729,Theory
188,0,2.72e-09,3.43e-12,0.0,Data
188,0,2.72e-09,3.43e-12,0.8869109787646813,Theory
189,0,2.72e-09,3.43e-12,0.0,Data
189,0,2.72e-09,3.43e-12,0.9019721071031374,Theory
190,0,2.72e-09,3.43e-12,0.0,Data
190,0,2.72e-09,3.43e-12,0.977264101876215,Theory
191,0,2.72e-09,3.43e-12,0.0,Data
191,0,2.72e-09,3.43e-12,0.774229042898052,Theory
192,0,2.72e-09,3.43e-12,0.0,Data
192,0,2.72e-09,3.43e-12,0.8961321128921704,Theory
193,0,2.72e-09,3.43e-12,4.0,Data
193,0,2.72e-09,3.43e-12,0.7029727500583438,Theory
194,0,2.72e-09,3.43e-12,1.0,Data
194,0,2.72e-09,3.43e-12,0.9192796904943853,Theory
195,0,2.72e-09,3.43e-12,2.0,Data
195,0,2.72e-09,3.43e-12,0.5950982657926062,Theory
196,0,2.72e-09,3.43e-12,1.0,Data
196,0,2.72e-09,3.43e-12,0.7985847019838916,Theory
197,0,2.72e-09,3.43e-12,0.0,Data
197,0,2.72e-09,3.43e-12,0.7812778169068524,Theory
198,0,2.72e-09,3.43e-12,1.0,Data
198,0,2.72e-09,3.43e-12,0.8341713509033877,Theory
199,0,2.72e-09,3.43e-12,0.0,Data
199,0,2.72e-09,3.43e-12,0.5649445388712468,Theory
200,0,2.72e-09,3.43e-12,1.0,Data
200,0,2.72e-09,3.43e-12,0.7728981224812622,Theory
0,0,1.21e-09,3.41e-12,59337.0,Data
0,0,1.21e-09,3.41e-12,59335.216120056524,Theory
1,0,1.21e-09,3.41e-12,1655.0,Data
1,0,1.21e-09,3.41e-12,1578.989567833068,Theory
2,0,1.21e-09,3.41e-12,381.0,Data
2,0,1.21e-09,3.41e-12,371.54069673229606,Theory
3,0,1.21e-09,3.41e-12,161.0,Data
3,0,1.21e-09,3.41e-12,179.84113902594646,Theory
4,0,1.21e-09,3.41e-12,116.0,Data
4,0,1.21e-09,3.41e-12,109.08166861076306,Theory
5,0,1.21e-09,3.41e-12,64.0,Data
5,0,1.21e-09,3.41e-12,75.34309922857159,Theory
6,0,1.21e-09,3.41e-12,41.0,Data
6,0,1.21e-09,3.41e-12,54.98154122979779,Theory
7,0,1.21e-09,3.41e-12,39.0,Data
7,0,1.21e-09,3.41e-12,42.656906794454095,Theory
8,0,1.21e-09,3.41e-12,30.0,Data
8,0,1.21e-09,3.41e-12,34.55649481182199,Theory
9,0,1.21e-09,3.41e-12,33.0,Data
9,0,1.21e-09,3.41e-12,28.37004696032636,Theory
10,0,1.21e-09,3.41e-12,26.0,Data
10,0,1.21e-09,3.41e-12,23.793752769659122,Theory
11,0,1.21e-09,3.41e-12,13.0,Data
11,0,1.21e-09,3.41e-12,20.044781902240032,Theory
12,0,1.21e-09,3.41e-12,6.0,Data
12,0,1.21e-09,3.41e-12,17.093726706237288,Theory
13,0,1.21e-09,3.41e-12,15.0,Data
13,0,1.21e-09,3.41e-12,15.261947992737966,Theory
14,0,1.21e-09,3.41e-12,15.0,Data
14,0,1.21e-09,3.41e-12,13.361870844257124,Theory
15,0,1.21e-09,3.41e-12,14.0,Data
15,0,1.21e-09,3.41e-12,11.888737371872166,Theory
16,0,1.21e-09,3.41e-12,7.0,Data
16,0,1.21e-09,3.41e-12,10.716764989452546,Theory
17,0,1.21e-09,3.41e-12,7.0,Data
17,0,1.21e-09,3.41e-12,9.47151228286577,Theory
18,0,1.21e-09,3.41e-12,9.0,Data
18,0,1.21e-09,3.41e-12,8.811359619212826,Theory
19,0,1.21e-09,3.41e-12,8.0,Data
19,0,1.21e-09,3.41e-12,7.956528268962071,Theory
20,0,1.21e-09,3.41e-12,4.0,Data
20,0,1.21e-09,3.41e-12,7.292644055437452,Theory
21,0,1.21e-09,3.41e-12,7.0,Data
21,0,1.21e-09,3.41e-12,6.677838514326988,Theory
22,0,1.21e-09,3.41e-12,6.0,Data
22,0,1.21e-09,3.41e-12,6.135860041026306,Theory
23,0,1.21e-09,3.41e-12,3.0,Data
23,0,1.21e-09,3.41e-12,5.739120519521253,Theory
24,0,1.21e-09,3.41e-12,5.0,Data
24,0,1.21e-09,3.41e-12,5.308587342225172,Theory
25,0,1.21e-09,3.41e-12,3.0,Data
25,0,1.21e-09,3.41e-12,4.889598839272575,Theory
26,0,1.21e-09,3.41e-12,5.0,Data
26,0,1.21e-09,3.41e-12,4.555929228997988,Theory
27,0,1.21e-09,3.41e-12,3.0,Data
27,0,1.21e-09,3.41e-12,4.279916710240412,Theory
28,0,1.21e-09,3.41e-12,2.0,Data
28,0,1.21e-09,3.41e-12,4.098294363010518,Theory
29,0,1.21e-09,3.41e-12,2.0,Data
29,0,1.21e-09,3.41e-12,3.7305551396205168,Theory
30,0,1.21e-09,3.41e-12,1.0,Data
30,0,1.21e-09,3.41e-12,3.4054691204261442,Theory
31,0,1.21e-09,3.41e-12,3.0,Data
31,0,1.21e-09,3.41e-12,3.321826275778581,Theory
32,0,1.21e-09,3.41e-12,2.0,Data
32,0,1.21e-09,3.41e-12,3.226452689938509,Theory
33,0,1.21e-09,3.41e-12,4.0,Data
33,0,1.21e-09,3.41e-12,3.035396467866689,Theory
34,0,1.21e-09,3.41e-12,4.0,Data
34,0,1.21e-09,3.41e-12,2.8840258552301936,Theory
35,0,1.21e-09,3.41e-12,1.0,Data
35,0,1.21e-09,3.41e-12,2.546094369985485,Theory
36,0,1.21e-09,3.41e-12,0.0,Data
36,0,1.21e-09,3.41e-12,2.6363056485860885,Theory
37,0,1.21e-09,3.41e-12,8.0,Data
37,0,1.21e-09,3.41e-12,2.533368007267876,Theory
38,0,1.21e-09,3.41e-12,3.0,Data
38,0,1.21e-09,3.41e-12,2.326532090438211,Theory
39,0,1.21e-09,3.41e-12,0.0,Data
39,0,1.21e-09,3.41e-12,2.2025408814197798,Theory
40,0,1.21e-09,3.41e-12,2.0,Data
40,0,1.21e-09,3.41e-12,2.186386243806974,Theory
41,0,1.21e-09,3.41e-12,1.0,Data
41,0,1.21e-09,3.41e-12,1.9266204698350116,Theory
42,0,1.21e-09,3.41e-12,1.0,Data
42,0,1.21e-09,3.41e-12,1.8895749204193961,Theory
43,0,1.21e-09,3.41e-12,1.0,Data
43,0,1.21e-09,3.41e-12,1.8994468061407042,Theory
44,0,1.21e-09,3.41e-12,1.0,Data
44,0,1.21e-09,3.41e-12,1.7750796091343366,Theory
45,0,1.21e-09,3.41e-12,1.0,Data
45,0,1.21e-09,3.41e-12,1.6060657379442556,Theory
46,0,1.21e-09,3.41e-12,0.0,Data
46,0,1.21e-09,3.41e-12,1.5514627812301405,Theory
47,0,1.21e-09,3.41e-12,2.0,Data
47,0,1.21e-09,3.41e-12,1.527437451927526,Theory
48,0,1.21e-09,3.41e-12,0.0,Data
48,0,1.21e-09,3.41e-12,1.540640622792499,Theory
49,0,1.21e-09,3.41e-12,2.0,Data
49,0,1.21e-09,3.41e-12,1.3878613703291094,Theory
50,0,1.21e-09,3.41e-12,0.0,Data
50,0,1.21e-09,3.41e-12,1.2846457336850134,Theory
51,0,1.21e-09,3.41e-12,2.0,Data
51,0,1.21e-09,3.41e-12,1.4615067804565236,Theory
52,0,1.21e-09,3.41e-12,0.0,Data
52,0,1.21e-09,3.41e-12,1.2961583875068017,Theory
53,0,1.21e-09,3.41e-12,1.0,Data
53,0,1.21e-09,3.41e-12,1.1739048270161037,Theory
54,0,1.21e-09,3.41e-12,1.0,Data
54,0,1.21e-09,3.41e-12,1.2330848075021703,Theory
55,0,1.21e-09,3.41e-12,0.0,Data
55,0,1.21e-09,3.41e-12,1.1633266548206813,Theory
56,0,1.21e-09,3.41e-12,3.0,Data
56,0,1.21e-09,3.41e-12,1.2606612854191648,Theory
57,0,1.21e-09,3.41e-12,0.0,Data
57,0,1.21e-09,3.41e-12,1.0268449893624247,Theory
58,0,1.21e-09,3.41e-12,2.0,Data
58,0,1.21e-09,3.41e-12,1.0946045393954273,Theory
59,0,1.21e-09,3.41e-12,0.0,Data
59,0,1.21e-09,3.41e-12,0.9226198162652088,Theory
60,0,1.21e-09,3.41e-12,3.0,Data
60,0,1.21e-09,3.41e-12,1.052838235858173,Theory
61,0,1.21e-09,3.41e-12,0.0,Data
61,0,1.21e-09,3.41e-12,1.0393115512746236,Theory
62,0,1.21e-09,3.41e-12,1.0,Data
62,0,1.21e-09,3.41e-12,0.9674565265338972,Theory
63,0,1.21e-09,3.41e-12,0.0,Data
63,0,1.21e-09,3.41e-12,0.9476178730990018,Theory
64,0,1.21e-09,3.41e-12,1.0,Data
64,0,1.21e-09,3.41e-12,0.8567077072784747,Theory
65,0,1.21e-09,3.41e-12,2.0,Data
65,0,1.21e-09,3.41e-12,0.9835404267290262,Theory
66,0,1.21e-09,3.41e-12,0.0,Data
66,0,1.21e-09,3.41e-12,0.8972415632975858,Theory
67,0,1.21e-09,3.41e-12,1.0,Data
67,0,1.21e-09,3.41e-12,0.7742778024498733,Theory
68,0,1.21e-09,3.41e-12,0.0,Data
68,0,1.21e-09,3.41e-12,0.8689953694751098,Theory
69,0,1.21e-09,3.41e-12,0.0,Data
69,0,1.21e-09,3.41e-12,0.7711264672533094,Theory
70,0,1.21e-09,3.41e-12,2.0,Data
70,0,1.21e-09,3.41e-12,0.7595483405503829,Theory
71,0,1.21e-09,3.41e-12,1.0,Data
71,0,1.21e-09,3.41e-12,0.8025127045831058,Theory
72,0,1.21e-09,3.41e-12,1.0,Data
72,0,1.21e-09,3.41e-12,0.7443420469041453,Theory
73,0,1.21e-09,3.41e-12,1.0,Data
73,0,1.21e-09,3.41e-12,0.7569454920450261,Theory
74,0,1.21e-09,3.41e-12,0.0,Data
74,0,1.21e-09,3.41e-12,0.6308434014631741,Theory
75,0,1.21e-09,3.41e-12,0.0,Data
75,0,1.21e-09,3.41e-12,0.6537637505168593,Theory
76,0,1.21e-09,3.41e-12,0.0,Data
76,0,1.21e-09,3.41e-12,0.6347059056984093,Theory
77,0,1.21e-09,3.41e-12,1.0,Data
77,0,1.21e-09,3.41e-12,0.6133514485070827,Theory
78,0,1.21e-09,3.41e-12,1.0,Data
78,0,1.21e-09,3.41e-12,0.6286627121271704,Theory
79,0,1.21e-09,3.41e-12,0.0,Data
79,0,1.21e-09,3.41e-12,0.6077382188553017,Theory
80,0,1.21e-09,3.41e-12,0.0,Data
80,0,1.21e-09,3.41e-12,0.6452265321034907,Theory
81,0,1.21e-09,3.41e-12,1.0,Data
81,0,1.21e-09,3.41e-12,0.5798409110087072,Theory
82,0,1.21e-09,3.41e-12,1.0,Data
82,0,1.21e-09,3.41e-12,0.603731091902477,Theory
83,0,1.21e-09,3.41e-12,0.0,Data
83,0,1.21e-09,3.41e-12,0.5848081203120143,Theory
84,0,1.21e-09,3.41e-12,0.0,Data
84,0,1.21e-09,3.41e-12,0.5638520648774209,Theory
85,0,1.21e-09,3.41e-12,0.0,Data
85,0,1.21e-09,3.41e-12,0.5184121966923813,Theory
86,0,1.21e-09,3.41e-12,2.0,Data
86,0,1.21e-09,3.41e-12,0.4984002715789702,Theory
87,0,1.21e-09,3.41e-12,0.0,Data
87,0,1.21e-09,3.41e-12,0.4721550997191684,Theory
88,0,1.21e-09,3.41e-12,0.0,Data
88,0,1.21e-09,3.41e-12,0.4625503685796622,Theory
89,0,1.21e-09,3.41e-12,0.0,Data
89,0,1.21e-09,3.41e-12,0.5381856045050578,Theory
90,0,1.21e-09,3.41e-12,1.0,Data
90,0,1.21e-09,3.41e-12,0.5165742729361931,Theory
91,0,1.21e-09,3.41e-12,1.0,Data
91,0,1.21e-09,3.41e-12,0.418299263194289,Theory
92,0,1.21e-09,3.41e-12,0.0,Data
92,0,1.21e-09,3.41e-12,0.4432590160405051,Theory
93,0,1.21e-09,3.41e-12,0.0,Data
93,0,1.21e-09,3.41e-12,0.4469171281536642,Theory
94,0,1.21e-09,3.41e-12,0.0,Data
94,0,1.21e-09,3.41e-12,0.45438653609825425,Theory
95,0,1.21e-09,3.41e-12,1.0,Data
95,0,1.21e-09,3.41e-12,0.4133105296153958,Theory
96,0,1.21e-09,3.41e-12,0.0,Data
96,0,1.21e-09,3.41e-12,0.39830550773554746,Theory
97,0,1.21e-09,3.41e-12,0.0,Data
97,0,1.21e-09,3.41e-12,0.3773234548327532,Theory
98,0,1.21e-09,3.41e-12,0.0,Data
98,0,1.21e-09,3.41e-12,0.47395336927951226,Theory
99,0,1.21e-09,3.41e-12,1.0,Data
99,0,1.21e-09,3.41e-12,0.3978684205441019,Theory
100,0,1.21e-09,3.41e-12,0.0,Data
100,0,1.21e-09,3.41e-12,0.4250362612746958,Theory
101,0,1.21e-09,3.41e-12,0.0,Data
101,0,1.21e-09,3.41e-12,0.40942832721721134,Theory
102,0,1.21e-09,3.41e-12,1.0,Data
102,0,1.21e-09,3.41e-12,0.3668842218686934,Theory
103,0,1.21e-09,3.41e-12,0.0,Data
103,0,1.21e-09,3.41e-12,0.3402530736104381,Theory
104,0,1.21e-09,3.41e-12,0.0,Data
104,0,1.21e-09,3.41e-12,0.3744756162129255,Theory
105,0,1.21e-09,3.41e-12,0.0,Data
105,0,1.21e-09,3.41e-12,0.3701426360936427,Theory
106,0,1.21e-09,3.41e-12,0.0,Data
106,0,1.21e-09,3.41e-12,0.3884010342538672,Theory
107,0,1.21e-09,3.41e-12,0.0,Data
107,0,1.21e-09,3.41e-12,0.31881515733502125,Theory
108,0,1.21e-09,3.41e-12,1.0,Data
